Entity,Code,Year,Fossil fuels (% growth)
Latvia,LVA,2012,-3.2537878
Latvia,LVA,2013,-0.6655991
Latvia,LVA,2014,-4.3017864
Latvia,LVA,2015,2.8281212
Latvia,LVA,2016,3.0530572
Latvia,LVA,2017,-2.2578955
Latvia,LVA,2018,-1.3938367
Latvia,LVA,2019,6.4141154
Latvia,LVA,2020,-14.849311
Latvia,LVA,2021,4.605043
Latvia,LVA,2022,-8.279037
Lithuania,LTU,1986,-9.879435
Lithuania,LTU,1987,7.2595477
Lithuania,LTU,1988,-1.1584818
Lithuania,LTU,1989,2.986753
Lithuania,LTU,1990,1.4448285
Lithuania,LTU,1991,7.784188
Lithuania,LTU,1992,-46.22181
Lithuania,LTU,1993,-24.902885
Lithuania,LTU,1994,-1.9126296
Lithuania,LTU,1995,-1.6313136
Lithuania,LTU,1996,4.4383764
Lithuania,LTU,1997,-4.236621
Lithuania,LTU,1998,3.8538575
Lithuania,LTU,1999,-11.816758
Lithuania,LTU,2000,-9.330636
Lithuania,LTU,2001,9.655142
Lithuania,LTU,2002,-2.6179373
Lithuania,LTU,2003,2.3449063
Lithuania,LTU,2004,3.0663967
Lithuania,LTU,2005,7.0552588
Lithuania,LTU,2006,0.6881237
Lithuania,LTU,2007,7.162845
Lithuania,LTU,2008,-1.6219735
Lithuania,LTU,2009,-14.145637
Lithuania,LTU,2010,7.2651267
Lithuania,LTU,2011,3.5082102
Lithuania,LTU,2012,-0.4392326
Lithuania,LTU,2013,-9.538293
Lithuania,LTU,2014,-3.8841367
Lithuania,LTU,2015,4.0323973
Lithuania,LTU,2016,0.44972897
Lithuania,LTU,2017,3.8536072
Lithuania,LTU,2018,4.3750167
Lithuania,LTU,2019,-1.0413587
Lithuania,LTU,2020,-1.4622688
Lithuania,LTU,2021,-0.93339086
Lithuania,LTU,2022,-9.289998
Lower-middle-income countries,,1966,6.4110756
Lower-middle-income countries,,1967,3.7646651
Lower-middle-income countries,,1968,6.9803834
Lower-middle-income countries,,1969,7.7917337
Lower-middle-income countries,,1970,3.5948992
Lower-middle-income countries,,1971,4.1032076
Lower-middle-income countries,,1972,5.767131
Lower-middle-income countries,,1973,6.828058
Lower-middle-income countries,,1974,5.7435155
Lower-middle-income countries,,1975,9.863747
Lower-middle-income countries,,1976,5.6615353
Lower-middle-income countries,,1977,10.049164
Lower-middle-income countries,,1978,3.1023502
Lower-middle-income countries,,1979,9.702814
Lower-middle-income countries,,1980,3.750074
Lower-middle-income countries,,1981,8.514476
Lower-middle-income countries,,1982,5.647707
Lower-middle-income countries,,1983,8.476257
Lower-middle-income countries,,1984,5.3002715
Lower-middle-income countries,,1985,98.192535
Lower-middle-income countries,,1986,2.7005792
Lower-middle-income countries,,1987,4.6782494
Lower-middle-income countries,,1988,2.4624467
Lower-middle-income countries,,1989,3.2365322
Lower-middle-income countries,,1990,10.737872
Lower-middle-income countries,,1991,0.49226284
Lower-middle-income countries,,1992,-1.7728508
Lower-middle-income countries,,1993,-2.6117206
Lower-middle-income countries,,1994,0.24062395
Lower-middle-income countries,,1995,4.9289465
Lower-middle-income countries,,1996,2.8349519
Lower-middle-income countries,,1997,3.4482718
Lower-middle-income countries,,1998,1.9155383
Lower-middle-income countries,,1999,4.5933247
Lower-middle-income countries,,2000,4.376602
Lower-middle-income countries,,2001,2.599156
Lower-middle-income countries,,2002,3.656423
Lower-middle-income countries,,2003,3.579688
Lower-middle-income countries,,2004,5.2324295
Lower-middle-income countries,,2005,4.7136664
Lower-middle-income countries,,2006,3.4861445
Lower-middle-income countries,,2007,6.4050555
Lower-middle-income countries,,2008,4.188013
Lower-middle-income countries,,2009,2.8154135
Lower-middle-income countries,,2010,4.1568756
Lower-middle-income countries,,2011,4.532087
Lower-middle-income countries,,2012,3.4603477
Lower-middle-income countries,,2013,1.1848807
Lower-middle-income countries,,2014,3.7118316
Lower-middle-income countries,,2015,2.27499
Lower-middle-income countries,,2016,4.089391
Lower-middle-income countries,,2017,2.917707
Lower-middle-income countries,,2018,5.140555
Lower-middle-income countries,,2019,2.739954
Lower-middle-income countries,,2020,-4.436934
Lower-middle-income countries,,2021,5.309081
Lower-middle-income countries,,2022,3.6918402
Luxembourg,LUX,1966,-4.142761
Luxembourg,LUX,1967,-1.5952408
Luxembourg,LUX,1968,8.195173
Luxembourg,LUX,1969,7.748139
Luxembourg,LUX,1970,3.801787
Luxembourg,LUX,1971,-3.6390364
Luxembourg,LUX,1972,3.0729413
Luxembourg,LUX,1973,6.0736775
Luxembourg,LUX,1974,1.4140725
Luxembourg,LUX,1975,-16.94743
Luxembourg,LUX,1976,0.3268838
Luxembourg,LUX,1977,-7.044178
Luxembourg,LUX,1978,4.077804
Luxembourg,LUX,1979,2.750039
Luxembourg,LUX,1980,-7.894641
Luxembourg,LUX,1981,-14.6560135
Luxembourg,LUX,1982,-6.279409
Luxembourg,LUX,1983,-6.5616727
Luxembourg,LUX,1984,7.7442527
Luxembourg,LUX,1985,2.8765917
Luxembourg,LUX,1986,-2.4029195
Luxembourg,LUX,1987,-5.72713
Luxembourg,LUX,1988,2.5836349
Luxembourg,LUX,1989,15.293288
Luxembourg,LUX,1990,5.897403
Luxembourg,LUX,1991,7.4012637
Luxembourg,LUX,1992,0.41007996
Luxembourg,LUX,1993,1.3203979
Luxembourg,LUX,1994,-4.0073633
Luxembourg,LUX,1995,-13.164484
Luxembourg,LUX,1996,3.1547785
Luxembourg,LUX,1997,-2.3715496
Luxembourg,LUX,1998,-3.8097084
Luxembourg,LUX,1999,5.9403896
Luxembourg,LUX,2000,6.376171
Luxembourg,LUX,2001,7.2847843
Luxembourg,LUX,2002,9.56558
Luxembourg,LUX,2003,4.987836
Luxembourg,LUX,2004,13.071453
Luxembourg,LUX,2005,1.4358759
Luxembourg,LUX,2006,-1.9842625
Luxembourg,LUX,2007,-4.056728
Luxembourg,LUX,2008,-0.83693266
Luxembourg,LUX,2009,-4.3224096
Luxembourg,LUX,2010,5.441606
Luxembourg,LUX,2011,-2.6374042
Luxembourg,LUX,2012,-2.21349
Luxembourg,LUX,2013,-5.3783474
Luxembourg,LUX,2014,-3.8045943
Luxembourg,LUX,2015,-3.4822583
Luxembourg,LUX,2016,-1.756221
Luxembourg,LUX,2017,3.0704498
Luxembourg,LUX,2018,4.1814446
Luxembourg,LUX,2019,0.9952307
Luxembourg,LUX,2020,-17.115217
Luxembourg,LUX,2021,7.719469
Luxembourg,LUX,2022,-10.403866
Malaysia,MYS,1971,13.855707
Malaysia,MYS,1972,11.457729
Malaysia,MYS,1973,5.983174
Malaysia,MYS,1974,2.0144582
Malaysia,MYS,1975,3.309989
Malaysia,MYS,1976,12.554622
Malaysia,MYS,1977,18.522024
Malaysia,MYS,1978,33.28316
Malaysia,MYS,1979,14.825916
Malaysia,MYS,1980,3.9377093
Malaysia,MYS,1981,3.1267524
Malaysia,MYS,1982,7.478118
Malaysia,MYS,1983,14.789605
Malaysia,MYS,1984,4.7989607
Malaysia,MYS,1985,-1.5466571
Malaysia,MYS,1986,9.788179
Malaysia,MYS,1987,1.9102097
Malaysia,MYS,1988,4.3465257
Malaysia,MYS,1989,13.68103
Malaysia,MYS,1990,7.379091
Malaysia,MYS,1991,26.030731
Malaysia,MYS,1992,13.567686
Malaysia,MYS,1993,0.08651018
Malaysia,MYS,1994,4.9983025
Malaysia,MYS,1995,10.156989
Malaysia,MYS,1996,13.0095005
Malaysia,MYS,1997,17.290783
Malaysia,MYS,1998,-4.14421
Malaysia,MYS,1999,5.1497936
Malaysia,MYS,2000,16.102684
Malaysia,MYS,2001,2.9567719
Malaysia,MYS,2002,5.925274
Malaysia,MYS,2003,8.719624
Malaysia,MYS,2004,7.9756737
Malaysia,MYS,2005,8.258271
Malaysia,MYS,2006,0.95478296
Malaysia,MYS,2007,6.8768263
Malaysia,MYS,2008,3.0917168
Malaysia,MYS,2009,-3.1223714
Malaysia,MYS,2010,3.6310673
Malaysia,MYS,2011,1.1583924
Malaysia,MYS,2012,9.232151
Malaysia,MYS,2013,4.131186
Malaysia,MYS,2014,0.6240487
Malaysia,MYS,2015,1.3748407
Malaysia,MYS,2016,3.91289
Malaysia,MYS,2017,-0.20188093
Malaysia,MYS,2018,1.7778277
Malaysia,MYS,2019,2.4794817
Malaysia,MYS,2020,-4.5874953
Malaysia,MYS,2021,5.864632
Malaysia,MYS,2022,5.6051135
Mexico,MEX,1966,5.071521
Mexico,MEX,1967,1.1786222
Mexico,MEX,1968,8.243799
Mexico,MEX,1969,10.216438
Mexico,MEX,1970,6.162095
Mexico,MEX,1971,6.138444
Mexico,MEX,1972,10.979867
Mexico,MEX,1973,8.013511
Mexico,MEX,1974,10.786128
Mexico,MEX,1975,8.335543
Mexico,MEX,1976,5.8258176
Mexico,MEX,1977,4.9990773
Mexico,MEX,1978,15.171564
Mexico,MEX,1979,10.391914
Mexico,MEX,1980,10.030246
Mexico,MEX,1981,8.530415
Mexico,MEX,1982,4.997015
Mexico,MEX,1983,-0.55001974
Mexico,MEX,1984,4.0818334
Mexico,MEX,1985,3.84202
Mexico,MEX,1986,-1.6843736
Mexico,MEX,1987,3.8197398
Mexico,MEX,1988,0.03864765
Mexico,MEX,1989,4.943764
Mexico,MEX,1990,9.215773
Mexico,MEX,1991,3.124547
Mexico,MEX,1992,1.0607481
Mexico,MEX,1993,-0.120049715
Mexico,MEX,1994,7.9191804
Mexico,MEX,1995,-4.328579
Mexico,MEX,1996,2.1939516
Mexico,MEX,1997,3.2776475
Mexico,MEX,1998,4.99388
Mexico,MEX,1999,-0.20403862
Mexico,MEX,2000,6.766641
Mexico,MEX,2001,-0.02360344
Mexico,MEX,2002,3.1806946
Mexico,MEX,2003,1.9743085
Mexico,MEX,2004,5.520773
Mexico,MEX,2005,9.456587
Mexico,MEX,2006,1.2780786
Mexico,MEX,2007,1.4389038
Mexico,MEX,2008,2.8370261
Mexico,MEX,2009,-0.1196444
Mexico,MEX,2010,-0.5594671
Mexico,MEX,2011,4.428482
Mexico,MEX,2012,1.5434504
Mexico,MEX,2013,0.086557865
Mexico,MEX,2014,-2.0640612
Mexico,MEX,2015,-0.7109344
Mexico,MEX,2016,2.4101973
Mexico,MEX,2017,1.6765952
Mexico,MEX,2018,-2.1679103
Mexico,MEX,2019,-1.2070656
Mexico,MEX,2020,-10.033041
Mexico,MEX,2021,6.559551
Mexico,MEX,2022,10.558009
Middle Africa (EI),,1966,2.3014426
Middle Africa (EI),,1967,1.5643358
Middle Africa (EI),,1968,3.7783623
Middle Africa (EI),,1969,3.1517625
Middle Africa (EI),,1970,2.0254493
Middle Africa (EI),,1971,16.956161
Middle Africa (EI),,1972,4.1345954
Middle Africa (EI),,1973,13.396549
Middle Africa (EI),,1974,4.340875
Middle Africa (EI),,1975,-10.820228
Middle Africa (EI),,1976,-1.4121532
Middle Africa (EI),,1977,7.873273
Middle Africa (EI),,1978,16.209888
Middle Africa (EI),,1979,-0.069093704
Middle Africa (EI),,1980,4.4912815
Middle Africa (EI),,1981,6.2621474
Middle Africa (EI),,1982,-5.7058096
Middle Africa (EI),,1983,12.939871
Middle Africa (EI),,1984,-8.654046
Middle Africa (EI),,1985,11.796082
Middle Africa (EI),,1986,-2.971077
Middle Africa (EI),,1987,3.1319141
Middle Africa (EI),,1988,6.8295956
Middle Africa (EI),,1989,-0.9275198
Middle Africa (EI),,1990,-5.714524
Middle Africa (EI),,1991,-6.8177342
Middle Africa (EI),,1992,-0.56069493
Middle Africa (EI),,1993,2.2280216
Middle Africa (EI),,1994,-2.1861136
Middle Africa (EI),,1995,-0.22010803
Middle Africa (EI),,1996,0.20546913
Middle Africa (EI),,1997,3.311634
Middle Africa (EI),,1998,-4.3230534
Middle Africa (EI),,1999,4.199195
Middle Africa (EI),,2000,10.598124
Middle Africa (EI),,2001,2.479875
Middle Africa (EI),,2002,8.371115
Middle Africa (EI),,2003,9.480572
Middle Africa (EI),,2004,23.28241
Middle Africa (EI),,2005,-4.5146704
Middle Africa (EI),,2006,11.964262
Middle Africa (EI),,2007,8.249903
Middle Africa (EI),,2008,11.302483
Middle Africa (EI),,2009,8.377588
Middle Africa (EI),,2010,13.172281
Middle Africa (EI),,2011,5.765283
Middle Africa (EI),,2012,12.367082
Middle Africa (EI),,2013,12.723851
Middle Africa (EI),,2014,4.6595454
Middle Africa (EI),,2015,-0.18405318
Middle Africa (EI),,2016,-0.55323243
Middle Africa (EI),,2017,-6.4498663
Middle Africa (EI),,2018,1.3199925
Middle Africa (EI),,2019,1.007092
Middle Africa (EI),,2020,-8.953232
Middle Africa (EI),,2021,8.089506
Middle Africa (EI),,2022,-7.756728
Middle East (EI),,1966,3.927672
Middle East (EI),,1967,5.632019
Middle East (EI),,1968,5.539787
Middle East (EI),,1969,5.83688
Middle East (EI),,1970,6.7240834
Middle East (EI),,1971,7.6200128
Middle East (EI),,1972,7.469547
Middle East (EI),,1973,10.703886
Middle East (EI),,1974,6.1581016
Middle East (EI),,1975,-0.82778335
Middle East (EI),,1976,12.6701355
Middle East (EI),,1977,13.8637905
Middle East (EI),,1978,5.4213285
Middle East (EI),,1979,17.375528
Middle East (EI),,1980,-3.570789
Middle East (EI),,1981,8.793676
Middle East (EI),,1982,10.416746
Middle East (EI),,1983,10.138965
Middle East (EI),,1984,13.150883
Middle East (EI),,1985,5.908656
Middle East (EI),,1986,4.9246073
Middle East (EI),,1987,6.2066793
Middle East (EI),,1988,5.867362
Middle East (EI),,1989,5.5649757
Middle East (EI),,1990,3.8392425
Middle East (EI),,1991,3.9895296
Middle East (EI),,1992,9.167921
Middle East (EI),,1993,2.6342392
Middle East (EI),,1994,11.601853
Middle East (EI),,1995,2.9723883
Middle East (EI),,1996,3.1599045
Middle East (EI),,1997,5.3554654
Middle East (EI),,1998,2.63412
Middle East (EI),,1999,2.2338629
Middle East (EI),,2000,5.3275347
Middle East (EI),,2001,5.219555
Middle East (EI),,2002,5.398226
Middle East (EI),,2003,4.053986
Middle East (EI),,2004,8.066952
Middle East (EI),,2005,6.229806
Middle East (EI),,2006,5.0873876
Middle East (EI),,2007,4.5440197
Middle East (EI),,2008,8.352364
Middle East (EI),,2009,1.7254949
Middle East (EI),,2010,6.6167474
Middle East (EI),,2011,4.0476084
Middle East (EI),,2012,3.8715959
Middle East (EI),,2013,2.8071284
Middle East (EI),,2014,3.8174033
Middle East (EI),,2015,3.267932
Middle East (EI),,2016,3.3646345
Middle East (EI),,2017,1.545465
Middle East (EI),,2018,0.51259995
Middle East (EI),,2019,0.13036728
Middle East (EI),,2020,-2.5893807
Middle East (EI),,2021,3.486228
Middle East (EI),,2022,4.12488
Morocco,MAR,1966,42.996384
Morocco,MAR,1967,7.9697013
Morocco,MAR,1968,6.5800905
Morocco,MAR,1969,7.0316195
Morocco,MAR,1970,5.7327986
Morocco,MAR,1971,5.2675366
Morocco,MAR,1972,8.584785
Morocco,MAR,1973,16.773964
Morocco,MAR,1974,6.374085
Morocco,MAR,1975,4.3457747
Morocco,MAR,1976,9.160698
Morocco,MAR,1977,10.461987
Morocco,MAR,1978,6.35345
Morocco,MAR,1979,11.514843
Morocco,MAR,1980,0.663054
Morocco,MAR,1981,-0.6632328
Morocco,MAR,1982,5.6073904
Morocco,MAR,1983,3.2015085
Morocco,MAR,1984,1.9243002
Morocco,MAR,1985,2.8074026
Morocco,MAR,1986,2.7685046
Morocco,MAR,1987,2.2728324
Morocco,MAR,1988,5.3534746
Morocco,MAR,1989,9.4836235
Morocco,MAR,1990,2.2245884
Morocco,MAR,1991,1.3017416
Morocco,MAR,1992,13.407898
Morocco,MAR,1993,2.7792692
Morocco,MAR,1994,9.110821
Morocco,MAR,1995,-1.2998164
Morocco,MAR,1996,0.6772518
Morocco,MAR,1997,3.816998
Morocco,MAR,1998,3.5769463
Morocco,MAR,1999,6.5120816
Morocco,MAR,2000,-0.7767916
Morocco,MAR,2001,7.4828625
Morocco,MAR,2002,2.6666641
Morocco,MAR,2003,-1.0919154
Morocco,MAR,2004,14.101946
Morocco,MAR,2005,10.164679
Morocco,MAR,2006,2.1312952
Morocco,MAR,2007,-0.9040296
Morocco,MAR,2008,10.526156
Morocco,MAR,2009,-5.2028656
Morocco,MAR,2010,9.537565
Morocco,MAR,2011,7.521987
Morocco,MAR,2012,2.355671
Morocco,MAR,2013,0.5566478
Morocco,MAR,2014,2.1172523
Morocco,MAR,2015,0.7741332
Morocco,MAR,2016,0.8966923
Morocco,MAR,2017,5.031574
Morocco,MAR,2018,1.4414549
Morocco,MAR,2019,8.590174
Morocco,MAR,2020,-8.986503
Morocco,MAR,2021,11.7155075
Morocco,MAR,2022,-3.9985895
Netherlands,NLD,1966,7.106316
Netherlands,NLD,1967,5.7338476
Netherlands,NLD,1968,11.841631
Netherlands,NLD,1969,11.363304
Netherlands,NLD,1970,12.820948
Netherlands,NLD,1971,5.4449797
Netherlands,NLD,1972,16.208887
Netherlands,NLD,1973,6.1104774
Netherlands,NLD,1974,-5.823314
Netherlands,NLD,1975,0.5157232
Netherlands,NLD,1976,8.982754
Netherlands,NLD,1977,-1.7691791
Netherlands,NLD,1978,1.8173695
Netherlands,NLD,1979,3.5808325
Netherlands,NLD,1980,-6.3830376
Netherlands,NLD,1981,-5.1051974
Netherlands,NLD,1982,-7.4693146
Netherlands,NLD,1983,0.6157398
Netherlands,NLD,1984,3.9145827
Netherlands,NLD,1985,2.9974341
Netherlands,NLD,1986,4.8782945
Netherlands,NLD,1987,2.2583961
Netherlands,NLD,1988,0.24502277
Netherlands,NLD,1989,0.31906366
Netherlands,NLD,1990,2.773285
Netherlands,NLD,1991,1.9385934
Netherlands,NLD,1992,1.036036
Netherlands,NLD,1993,0.7650018
Netherlands,NLD,1994,-1.1439145
Netherlands,NLD,1995,4.075527
Netherlands,NLD,1996,4.218197
Netherlands,NLD,1997,-1.3911843
Netherlands,NLD,1998,0.21886826
Netherlands,NLD,1999,-1.2964427
Netherlands,NLD,2000,1.1652231
Netherlands,NLD,2001,3.8167357
Netherlands,NLD,2002,-0.13030767
Netherlands,NLD,2003,0.67976713
Netherlands,NLD,2004,3.124249
Netherlands,NLD,2005,1.5383959
Netherlands,NLD,2006,-2.1580577
Netherlands,NLD,2007,1.37223
Netherlands,NLD,2008,-1.6915023
Netherlands,NLD,2009,-1.9388139
Netherlands,NLD,2010,8.970917
Netherlands,NLD,2011,-5.347538
Netherlands,NLD,2012,-1.8256187
Netherlands,NLD,2013,-2.712977
Netherlands,NLD,2014,-4.7610164
Netherlands,NLD,2015,1.3758302
Netherlands,NLD,2016,0.8024931
Netherlands,NLD,2017,0.16340017
Netherlands,NLD,2018,-3.233564
Netherlands,NLD,2019,-1.8316388
Netherlands,NLD,2020,-6.6301227
Netherlands,NLD,2021,0.6951332
Netherlands,NLD,2022,-5.9281707
New Zealand,NZL,1971,-0.0859797
New Zealand,NZL,1972,7.5145364
New Zealand,NZL,1973,7.5846314
New Zealand,NZL,1974,-1.6158402
New Zealand,NZL,1975,-3.3685386
New Zealand,NZL,1976,11.007988
New Zealand,NZL,1977,6.621909
New Zealand,NZL,1978,-4.9552383
New Zealand,NZL,1979,-7.610166
New Zealand,NZL,1980,-3.6979556
New Zealand,NZL,1981,-0.6367445
New Zealand,NZL,1982,11.943495
New Zealand,NZL,1983,1.4497995
New Zealand,NZL,1984,7.888627
New Zealand,NZL,1985,4.0317655
New Zealand,NZL,1986,5.2330017
New Zealand,NZL,1987,2.4739623
New Zealand,NZL,1988,4.0243506
New Zealand,NZL,1989,3.766954
New Zealand,NZL,1990,4.0556073
New Zealand,NZL,1991,3.78021
New Zealand,NZL,1992,5.115676
New Zealand,NZL,1993,-1.4984906
New Zealand,NZL,1994,3.71809
New Zealand,NZL,1995,2.3703694
New Zealand,NZL,1996,5.8520913
New Zealand,NZL,1997,6.3678265
New Zealand,NZL,1998,-4.889208
New Zealand,NZL,1999,6.1889052
New Zealand,NZL,2000,3.0764103
New Zealand,NZL,2001,4.8816085
New Zealand,NZL,2002,-0.37893653
New Zealand,NZL,2003,-1.8276036
New Zealand,NZL,2004,-2.8753698
New Zealand,NZL,2005,2.718699
New Zealand,NZL,2006,0.3496647
New Zealand,NZL,2007,-1.2678444
New Zealand,NZL,2008,1.8037677
New Zealand,NZL,2009,-5.5553017
New Zealand,NZL,2010,1.0731101
New Zealand,NZL,2011,-0.908494
New Zealand,NZL,2012,5.1520944
New Zealand,NZL,2013,0.6918311
New Zealand,NZL,2014,3.6769986
New Zealand,NZL,2015,-0.32392144
New Zealand,NZL,2016,-0.278759
New Zealand,NZL,2017,5.165243
New Zealand,NZL,2018,-2.1023095
New Zealand,NZL,2019,4.308963
New Zealand,NZL,2020,-12.43968
New Zealand,NZL,2021,-3.6352277
New Zealand,NZL,2022,-5.8947444
Non-OECD (EI),,1966,6.2095404
Non-OECD (EI),,1967,3.4261107
Non-OECD (EI),,1968,4.2232275
Non-OECD (EI),,1969,6.8148613
Non-OECD (EI),,1970,8.079386
Non-OECD (EI),,1971,7.4353933
Non-OECD (EI),,1972,5.953622
Non-OECD (EI),,1973,6.2310457
Non-OECD (EI),,1974,4.429722
Non-OECD (EI),,1975,5.7671547
Non-OECD (EI),,1976,5.1418066
Non-OECD (EI),,1977,6.0673237
Non-OECD (EI),,1978,5.4764867
Non-OECD (EI),,1979,4.5470476
Non-OECD (EI),,1980,1.7807722
Non-OECD (EI),,1981,2.3043513
Non-OECD (EI),,1982,3.369391
Non-OECD (EI),,1983,3.3621788
Non-OECD (EI),,1984,4.325032
Non-OECD (EI),,1985,2.4828672
Non-OECD (EI),,1986,3.7190676
Non-OECD (EI),,1987,4.2910457
Non-OECD (EI),,1988,3.9647937
Non-OECD (EI),,1989,2.2224784
Non-OECD (EI),,1990,2.199018
Non-OECD (EI),,1991,0.30612946
Non-OECD (EI),,1992,0.0021576881
Non-OECD (EI),,1993,-0.5939841
Non-OECD (EI),,1994,0.29973984
Non-OECD (EI),,1995,1.449728
Non-OECD (EI),,1996,2.2364616
Non-OECD (EI),,1997,0.9029746
Non-OECD (EI),,1998,0.8088112
Non-OECD (EI),,1999,2.1559358
Non-OECD (EI),,2000,3.499043
Non-OECD (EI),,2001,3.4982681
Non-OECD (EI),,2002,3.965962
Non-OECD (EI),,2003,7.6322436
Non-OECD (EI),,2004,8.662998
Non-OECD (EI),,2005,6.5996885
Non-OECD (EI),,2006,5.806184
Non-OECD (EI),,2007,5.6863904
Non-OECD (EI),,2008,2.9937983
Non-OECD (EI),,2009,1.4775157
Non-OECD (EI),,2010,5.6016445
Non-OECD (EI),,2011,5.4720163
Non-OECD (EI),,2012,2.919364
Non-OECD (EI),,2013,1.8618584
Non-OECD (EI),,2014,1.96383
Non-OECD (EI),,2015,0.9799361
Non-OECD (EI),,2016,1.0509133
Non-OECD (EI),,2017,2.4019241
Non-OECD (EI),,2018,3.0043125
Non-OECD (EI),,2019,1.7782807
Non-OECD (EI),,2020,-2.2186458
Non-OECD (EI),,2021,5.523014
Non-OECD (EI),,2022,0.3369093
North America,,1966,5.67888
North America,,1967,3.1935692
North America,,1968,6.2067747
North America,,1969,4.9058676
North America,,1970,4.1107535
North America,,1971,1.763761
North America,,1972,5.12563
North America,,1973,4.4249773
North America,,1974,-2.7913272
North America,,1975,-3.1998515
North America,,1976,5.61502
North America,,1977,3.0824423
North America,,1978,1.3349175
North America,,1979,1.783526
North America,,1980,-3.086853
North America,,1981,-2.7846396
North America,,1982,-4.7918916
North America,,1983,-1.2739778
North America,,1984,5.1749945
North America,,1985,-0.31448603
North America,,1986,0.13612509
North America,,1987,3.6500216
North America,,1988,4.3580055
North America,,1989,2.2547603
North America,,1990,-0.8216977
North America,,1991,-0.6890714
North America,,1992,2.04103
North America,,1993,1.8522382
North America,,1994,2.4086237
North America,,1995,1.2546539
North America,,1996,3.237617
North America,,1997,1.6294718
North America,,1998,0.9139776
North America,,1999,1.337266
North America,,2000,3.1815886
North America,,2001,-1.6392171
North America,,2002,1.2454271
North America,,2003,0.7943988
North America,,2004,2.0992398
North America,,2005,0.5343914
North America,,2006,-0.9116709
North America,,2007,1.8357873
North America,,2008,-2.8487027
North America,,2009,-5.533552
North America,,2010,3.230214
North America,,2011,-1.0144293
North America,,2012,-2.013415
North America,,2013,2.140224
North America,,2014,0.7170439
North America,,2015,-0.9831786
North America,,2016,-1.0276377
North America,,2017,-0.123637915
North America,,2018,3.4405112
North America,,2019,-1.077801
North America,,2020,-9.343165
North America,,2021,5.786836
North America,,2022,2.6916027
North America (EI),,1966,5.706346
North America (EI),,1967,3.1713247
North America (EI),,1968,6.269014
North America (EI),,1969,4.940748
North America (EI),,1970,3.9563894
North America (EI),,1971,1.7626166
North America (EI),,1972,5.0215006
North America (EI),,1973,4.3426394
North America (EI),,1974,-2.8218448
North America (EI),,1975,-3.1618297
North America (EI),,1976,5.6631684
North America (EI),,1977,3.0491948
North America (EI),,1978,1.316762
North America (EI),,1979,1.7966866
North America (EI),,1980,-3.156215
North America (EI),,1981,-2.887112
North America (EI),,1982,-4.718238
North America (EI),,1983,-1.2485683
North America (EI),,1984,5.188489
North America (EI),,1985,-0.21413565
North America (EI),,1986,0.09274483
North America (EI),,1987,3.6725163
North America (EI),,1988,4.3997765
North America (EI),,1989,2.2234082
North America (EI),,1990,-0.8409262
North America (EI),,1991,-0.6666124
North America (EI),,1992,2.132678
North America (EI),,1993,1.8471241
North America (EI),,1994,2.3581386
North America (EI),,1995,1.2479305
North America (EI),,1996,3.1986713
North America (EI),,1997,1.5692472
North America (EI),,1998,0.8753538
North America (EI),,1999,1.3718128
North America (EI),,2000,2.9854894
North America (EI),,2001,-1.7939389
North America (EI),,2002,1.2218714
North America (EI),,2003,0.7272959
North America (EI),,2004,2.0713806
North America (EI),,2005,0.49693584
North America (EI),,2006,-1.1045456
North America (EI),,2007,1.9338131
North America (EI),,2008,-2.8471828
North America (EI),,2009,-5.5543184
North America (EI),,2010,3.2735348
North America (EI),,2011,-1.02579
North America (EI),,2012,-2.0222485
North America (EI),,2013,2.230978
North America (EI),,2014,0.7294178
North America (EI),,2015,-1.0388196
North America (EI),,2016,-1.0063767
North America (EI),,2017,-0.10166168
North America (EI),,2018,3.5240293
North America (EI),,2019,-1.106143
North America (EI),,2020,-9.316021
North America (EI),,2021,5.898571
North America (EI),,2022,2.7488708
North Macedonia,MKD,1998,12.31792
North Macedonia,MKD,1999,-7.567525
North Macedonia,MKD,2000,-3.5520613
North Macedonia,MKD,2001,-0.73946714
North Macedonia,MKD,2002,-3.801924
North Macedonia,MKD,2003,7.031584
North Macedonia,MKD,2004,-2.4449706
North Macedonia,MKD,2005,3.9544106
North Macedonia,MKD,2006,0.42196512
North Macedonia,MKD,2007,5.657196
North Macedonia,MKD,2008,-1.8652022
North Macedonia,MKD,2009,-5.669403
North Macedonia,MKD,2010,-1.7442882
North Macedonia,MKD,2011,9.891415
North Macedonia,MKD,2012,-4.4586954
North Macedonia,MKD,2013,-10.050928
North Macedonia,MKD,2014,-5.450016
North Macedonia,MKD,2015,-1.8623412
North Macedonia,MKD,2016,4.3010116
North Macedonia,MKD,2017,3.6555648
North Macedonia,MKD,2018,-6.872386
North Macedonia,MKD,2019,13.704575
North Macedonia,MKD,2020,-15.715337
North Macedonia,MKD,2021,3.5214186
North Macedonia,MKD,2022,4.497659
Norway,NOR,1978,12.498867
Norway,NOR,1979,2.0472407
Norway,NOR,1980,-3.1421125
Norway,NOR,1981,-4.554695
Norway,NOR,1982,-2.9471755
Norway,NOR,1983,0.23522377
Norway,NOR,1984,3.9403915
Norway,NOR,1985,4.4237614
Norway,NOR,1986,5.7361245
Norway,NOR,1987,0.4361391
Norway,NOR,1988,-1.9762099
Norway,NOR,1989,1.3508677
Norway,NOR,1990,-2.4962068
Norway,NOR,1991,-4.4205847
